timestamp,station_id,station_name,lat,lon,pm10,pm25,so2,no2,co,o3,wind_speed,wind_dir
2026-02-22 21:00:00,9edcc21d-67b8-45c4-ace2-a045b6e171cf,İzmir - Çiğli İBB,38.498056,27.067778,,,,,,,8.4,353
2026-02-22 21:00:00,376cfe9f-0a11-4483-8f49-c8f444bee984,İzmir - Eğitim İstasyonu,38.422165259929585,27.19976449638273,18.55,,4.1,21.4,1191.69,46.62,5.4,42
2026-02-22 21:00:00,e19afdb5-37a4-48d6-b13b-a04793312030,İzmir - Gaziemir,38.316893436729174,27.136239539610767,,,12.89,,,,12.6,336
2026-02-22 21:00:00,332d897b-81d5-427c-a278-6b9b841da3d5,İzmir - Güzelyalı İBB,38.395833,27.082778,16.0,,9.14,8.57,518.65,,7.7,307
2026-02-22 21:00:00,1f4e258c-2212-46b0-a3db-f97182b57737,İzmir - Karabağlar,38.384056105790336,27.106633183724778,12.95,,7.94,20.9,635.35,32.3,7.4,331
2026-02-22 21:00:00,f85eedd5-224b-45e9-88fd-757fe4c0a72e,İzmir - Karaburun,38.58492,26.56373,3.82,,,5.46,,51.74,17.8,36
2026-02-22 21:00:00,062c071b-d2cf-4315-a6bc-e7a81b99b9a2,İzmir - Karşıyaka,38.46074916731462,27.114558229177113,76.69,,,122.97,236.43,,8.4,353
2026-02-22 21:00:00,1eb466d5-8d74-495e-8b22-637febcdc5c2,İzmir - Karşıyaka İBB,38.454167,27.109722,13.03,,11.38,,,,8.4,353
2026-02-22 21:00:00,862bd2b3-3434-4a69-8b7a-1b9dccdec63c,İzmir - Konak,38.42389255025236,27.140729790282446,,29.5,,33.27,309.16,,5.4,42
2026-02-22 21:00:00,785688ab-6414-43cd-9b25-1491e0c49ec7,İzmir - Menemen,38.6102364226783,27.0776208058745,20.7,,3.1,8.0,426.18,18.87,7.0,35
2026-02-22 21:00:00,85142ffb-5e36-4ac9-a023-59e20533546a,İzmir - Ödemiş,38.22593958004211,27.97084577611242,33.02,,23.94,,891.54,20.55,3.4,302
2026-02-22 21:00:00,4f00873d-af5c-49bf-97ea-b495a29e4271,İzmir - Şirinyer İBB,38.3825,27.148333,,,16.79,,,,7.4,331
2026-02-22 21:00:00,7fb1186a-c269-4b5a-898f-8215d6903920,İzmir - Torbalı,38.14546137637555,27.362751197915003,14.23,,14.84,7.81,963.88,81.92,5.1,309
2026-02-22 21:00:00,488a7170-05ff-4366-ba4b-a86d27d262e3,İzmir - Yenifoça,38.744728228074536,26.83168527962759,24.28,,,5.86,,55.84,19.8,19
2026-02-22 21:00:00,293b13f9-1e05-458d-ab2c-b4eb48a6ffa0,İzmir Güzelbahçe İBB,38.373452571866125,26.889141274770616,,,1.95,9.7,2044.38,,20.8,14
2026-02-22 21:00:00,0a52d5f6-eb80-42ea-99d0-7233f7773538,İzmir-Kemalpaşa,38.43075914219804,27.41269212008114,6.2,,19.01,29.31,2336.42,43.9,8.0,95
2026-02-22 22:00:00,6645d178-7d3c-4aa7-a2e7-7e2008852821,EMEP - İzmir Seferihisar,38.230415613203235,26.834094052151066,,,5.59,14.03,,58.97,17.7,355
2026-02-22 22:00:00,6dbac7ff-1177-4de5-8684-a1590a696ba2,İzmir - Aliağa,38.79504084645444,26.963527213632442,,,5.86,20.06,368.72,33.75,18.1,44
2026-02-22 22:00:00,bc9c0cbe-eb38-46bd-a1da-535ba40d728b,İzmir - Aliağa - Bozköy,38.72442611850872,26.95908677041963,32.34,,5.7,4.82,450.75,42.96,18.2,30
2026-02-22 22:00:00,fcb6d9b7-11f6-428d-b251-35fc5d89195f,İzmir - Alsancak İBB,38.432222,27.144444,,,3.41,,,,3.6,45
2026-02-22 22:00:00,ca22007c-ffb4-40a3-adf4-2fb3ae5bf716,İzmir - Bayraklı İBB,38.462222,27.166667,11.0,,7.76,,,,3.6,45
2026-02-22 22:00:00,900c4af1-d77f-4b50-b1c1-7febc6d9c31d,İzmir - Bergama İBB,39.111204124660446,27.191391886630708,,,,,,,18.4,67
2026-02-22 22:00:00,00b1dcdb-702d-459b-8399-30548d8164ec,İzmir - Bornova,38.45461891681077,27.23111280466093,,7.51,,11.13,,48.2,9.8,66
2026-02-22 22:00:00,5095a053-4859-498f-88e9-bae31c596f7f,İzmir - Bornova İBB,38.469167,27.221389,19.0,,4.06,8.28,1797.55,,3.6,45
2026-02-22 22:00:00,45ee5bb3-7719-49b5-8889-6821e150ab60,İzmir - Çeşme,38.2790834780628,26.234103595129966,,,,5.64,,62.55,16.5,20
2026-02-22 22:00:00,9edcc21d-67b8-45c4-ace2-a045b6e171cf,İzmir - Çiğli İBB,38.498056,27.067778,,,,,,,7.3,349
2026-02-22 22:00:00,376cfe9f-0a11-4483-8f49-c8f444bee984,İzmir - Eğitim İstasyonu,38.422165259929585,27.19976449638273,17.73,,4.16,20.59,1228.7,45.93,3.6,45
2026-02-22 22:00:00,e19afdb5-37a4-48d6-b13b-a04793312030,İzmir - Gaziemir,38.316893436729174,27.136239539610767,,,12.97,,,,12.4,330
2026-02-22 22:00:00,332d897b-81d5-427c-a278-6b9b841da3d5,İzmir - Güzelyalı İBB,38.395833,27.082778,19.0,,9.34,9.6,498.32,,7.2,288
2026-02-22 22:00:00,1f4e258c-2212-46b0-a3db-f97182b57737,İzmir - Karabağlar,38.384056105790336,27.106633183724778,9.56,,7.57,19.51,619.7,34.02,6.4,313
2026-02-22 22:00:00,f85eedd5-224b-45e9-88fd-757fe4c0a72e,İzmir - Karaburun,38.58492,26.56373,9.2,,,5.43,,50.35,17.9,34
2026-02-22 22:00:00,062c071b-d2cf-4315-a6bc-e7a81b99b9a2,İzmir - Karşıyaka,38.46074916731462,27.114558229177113,77.62,,,131.13,218.25,,7.3,349
2026-02-22 22:00:00,1eb466d5-8d74-495e-8b22-637febcdc5c2,İzmir - Karşıyaka İBB,38.454167,27.109722,9.21,,11.66,,,,7.3,349
2026-02-22 22:00:00,862bd2b3-3434-4a69-8b7a-1b9dccdec63c,İzmir - Konak,38.42389255025236,27.140729790282446,,35.0,,32.25,340.23,,3.6,45
2026-02-22 22:00:00,785688ab-6414-43cd-9b25-1491e0c49ec7,İzmir - Menemen,38.6102364226783,27.0776208058745,20.51,,2.67,5.46,396.2,17.61,6.4,43
2026-02-22 22:00:00,85142ffb-5e36-4ac9-a023-59e20533546a,İzmir - Ödemiş,38.22593958004211,27.97084577611242,29.37,,20.06,,839.53,20.82,1.8,323
2026-02-22 22:00:00,4f00873d-af5c-49bf-97ea-b495a29e4271,İzmir - Şirinyer İBB,38.3825,27.148333,21.0,,15.55,,,,6.4,313
2026-02-22 22:00:00,7fb1186a-c269-4b5a-898f-8215d6903920,İzmir - Torbalı,38.14546137637555,27.362751197915003,13.3,,13.68,7.45,981.19,80.3,5.0,291
2026-02-22 22:00:00,488a7170-05ff-4366-ba4b-a86d27d262e3,İzmir - Yenifoça,38.744728228074536,26.83168527962759,22.33,,,5.84,,57.32,20.0,18
2026-02-22 22:00:00,293b13f9-1e05-458d-ab2c-b4eb48a6ffa0,İzmir Güzelbahçe İBB,38.373452571866125,26.889141274770616,,,1.91,10.22,2022.31,,20.9,15
2026-02-22 22:00:00,0a52d5f6-eb80-42ea-99d0-7233f7773538,İzmir-Kemalpaşa,38.43075914219804,27.41269212008114,5.9,,17.37,23.54,2299.76,45.19,7.6,109
2026-02-22 23:00:00,6645d178-7d3c-4aa7-a2e7-7e2008852821,EMEP - İzmir Seferihisar,38.230415613203235,26.834094052151066,,,5.83,15.24,,59.24,17.7,356
2026-02-22 23:00:00,6dbac7ff-1177-4de5-8684-a1590a696ba2,İzmir - Aliağa,38.79504084645444,26.963527213632442,,,5.74,18.24,360.24,36.28,17.3,43
2026-02-22 23:00:00,bc9c0cbe-eb38-46bd-a1da-535ba40d728b,İzmir - Aliağa - Bozköy,38.72442611850872,26.95908677041963,28.63,,6.12,5.3,448.84,43.82,17.9,28
2026-02-22 23:00:00,fcb6d9b7-11f6-428d-b251-35fc5d89195f,İzmir - Alsancak İBB,38.432222,27.144444,,,3.63,,,,3.1,54
2026-02-22 23:00:00,ca22007c-ffb4-40a3-adf4-2fb3ae5bf716,İzmir - Bayraklı İBB,38.462222,27.166667,10.0,,8.53,,,,3.1,54
2026-02-22 23:00:00,900c4af1-d77f-4b50-b1c1-7febc6d9c31d,İzmir - Bergama İBB,39.111204124660446,27.191391886630708,,,,,,,19.0,65
2026-02-22 23:00:00,00b1dcdb-702d-459b-8399-30548d8164ec,İzmir - Bornova,38.45461891681077,27.23111280466093,,5.52,,10.34,,51.01,9.7,68
2026-02-22 23:00:00,5095a053-4859-498f-88e9-bae31c596f7f,İzmir - Bornova İBB,38.469167,27.221389,21.0,,4.08,8.67,1765.6,,3.1,54
2026-02-22 23:00:00,45ee5bb3-7719-49b5-8889-6821e150ab60,İzmir - Çeşme,38.2790834780628,26.234103595129966,16.17,,,5.66,,61.62,17.7,17
2026-02-22 23:00:00,9edcc21d-67b8-45c4-ace2-a045b6e171cf,İzmir - Çiğli İBB,38.498056,27.067778,,,,,,,6.6,347
2026-02-22 23:00:00,376cfe9f-0a11-4483-8f49-c8f444bee984,İzmir - Eğitim İstasyonu,38.422165259929585,27.19976449638273,13.09,,5.12,20.61,1189.65,50.03,3.1,54
2026-02-22 23:00:00,e19afdb5-37a4-48d6-b13b-a04793312030,İzmir - Gaziemir,38.316893436729174,27.136239539610767,,,12.17,,,,12.3,328
2026-02-22 23:00:00,332d897b-81d5-427c-a278-6b9b841da3d5,İzmir - Güzelyalı İBB,38.395833,27.082778,15.0,,8.61,9.85,496.58,,6.1,270
2026-02-22 23:00:00,1f4e258c-2212-46b0-a3db-f97182b57737,İzmir - Karabağlar,38.384056105790336,27.106633183724778,10.59,,7.06,18.43,590.94,36.7,5.5,293
2026-02-22 23:00:00,f85eedd5-224b-45e9-88fd-757fe4c0a72e,İzmir - Karaburun,38.58492,26.56373,16.14,,,5.28,,51.69,18.1,31
2026-02-22 23:00:00,062c071b-d2cf-4315-a6bc-e7a81b99b9a2,İzmir - Karşıyaka,38.46074916731462,27.114558229177113,73.4,,,130.15,332.45,,6.6,347
2026-02-22 23:00:00,1eb466d5-8d74-495e-8b22-637febcdc5c2,İzmir - Karşıyaka İBB,38.454167,27.109722,11.65,,11.5,,,,6.6,347
2026-02-22 23:00:00,862bd2b3-3434-4a69-8b7a-1b9dccdec63c,İzmir - Konak,38.42389255025236,27.140729790282446,,34.43,,63.18,329.58,,3.1,54
2026-02-22 23:00:00,785688ab-6414-43cd-9b25-1491e0c49ec7,İzmir - Menemen,38.6102364226783,27.0776208058745,18.73,,2.55,5.57,398.27,19.94,5.4,48
2026-02-22 23:00:00,85142ffb-5e36-4ac9-a023-59e20533546a,İzmir - Ödemiş,38.22593958004211,27.97084577611242,42.12,,18.78,,878.88,21.41,1.5,346
2026-02-22 23:00:00,4f00873d-af5c-49bf-97ea-b495a29e4271,İzmir - Şirinyer İBB,38.3825,27.148333,12.0,,13.43,,,,5.5,293
2026-02-22 23:00:00,7fb1186a-c269-4b5a-898f-8215d6903920,İzmir - Torbalı,38.14546137637555,27.362751197915003,9.84,,13.47,6.6,951.04,80.68,4.8,283
2026-02-22 23:00:00,488a7170-05ff-4366-ba4b-a86d27d262e3,İzmir - Yenifoça,38.744728228074536,26.83168527962759,21.3,,,5.61,,57.28,20.7,17
2026-02-22 23:00:00,293b13f9-1e05-458d-ab2c-b4eb48a6ffa0,İzmir Güzelbahçe İBB,38.373452571866125,26.889141274770616,,,1.82,10.07,2054.26,,20.7,13
2026-02-22 23:00:00,0a52d5f6-eb80-42ea-99d0-7233f7773538,İzmir-Kemalpaşa,38.43075914219804,27.41269212008114,6.24,,15.28,24.39,2258.66,47.25,7.6,121
2026-02-23 00:00:00,6645d178-7d3c-4aa7-a2e7-7e2008852821,EMEP - İzmir Seferihisar,38.230415613203235,26.834094052151066,,,5.68,14.58,,60.49,18.8,356
2026-02-23 00:00:00,6dbac7ff-1177-4de5-8684-a1590a696ba2,İzmir - Aliağa,38.79504084645444,26.963527213632442,,,5.81,18.37,343.97,37.09,17.8,45
2026-02-23 00:00:00,bc9c0cbe-eb38-46bd-a1da-535ba40d728b,İzmir - Aliağa - Bozköy,38.72442611850872,26.95908677041963,27.78,,6.58,5.64,427.83,45.58,18.7,28
2026-02-23 00:00:00,fcb6d9b7-11f6-428d-b251-35fc5d89195f,İzmir - Alsancak İBB,38.432222,27.144444,,,3.47,,,,2.3,51
2026-02-23 00:00:00,ca22007c-ffb4-40a3-adf4-2fb3ae5bf716,İzmir - Bayraklı İBB,38.462222,27.166667,10.0,,9.82,,,,2.3,51
2026-02-23 00:00:00,900c4af1-d77f-4b50-b1c1-7febc6d9c31d,İzmir - Bergama İBB,39.111204124660446,27.191391886630708,,,,,,,16.4,64
2026-02-23 00:00:00,00b1dcdb-702d-459b-8399-30548d8164ec,İzmir - Bornova,38.45461891681077,27.23111280466093,,5.88,,10.64,,52.92,9.4,67
2026-02-23 00:00:00,5095a053-4859-498f-88e9-bae31c596f7f,İzmir - Bornova İBB,38.469167,27.221389,22.0,,4.03,6.3,1742.95,,2.3,51
2026-02-23 00:00:00,45ee5bb3-7719-49b5-8889-6821e150ab60,İzmir - Çeşme,38.2790834780628,26.234103595129966,15.6,,,5.3,,63.49,19.4,15
2026-02-23 00:00:00,9edcc21d-67b8-45c4-ace2-a045b6e171cf,İzmir - Çiğli İBB,38.498056,27.067778,,,,,,,5.4,340
2026-02-23 00:00:00,376cfe9f-0a11-4483-8f49-c8f444bee984,İzmir - Eğitim İstasyonu,38.422165259929585,27.19976449638273,12.49,,5.13,21.48,1173.97,46.55,2.3,51
2026-02-23 00:00:00,e19afdb5-37a4-48d6-b13b-a04793312030,İzmir - Gaziemir,38.316893436729174,27.136239539610767,,,11.51,,,,12.2,326
2026-02-23 00:00:00,332d897b-81d5-427c-a278-6b9b841da3d5,İzmir - Güzelyalı İBB,38.395833,27.082778,20.0,,10.32,9.88,537.23,,6.5,267
2026-02-23 00:00:00,1f4e258c-2212-46b0-a3db-f97182b57737,İzmir - Karabağlar,38.384056105790336,27.106633183724778,7.38,,6.69,16.75,563.95,39.73,6.0,287
2026-02-23 00:00:00,f85eedd5-224b-45e9-88fd-757fe4c0a72e,İzmir - Karaburun,38.58492,26.56373,18.27,,,4.82,,53.71,18.7,28
2026-02-23 00:00:00,062c071b-d2cf-4315-a6bc-e7a81b99b9a2,İzmir - Karşıyaka,38.46074916731462,27.114558229177113,64.66,,,123.43,145.13,,5.4,340
2026-02-23 00:00:00,1eb466d5-8d74-495e-8b22-637febcdc5c2,İzmir - Karşıyaka İBB,38.454167,27.109722,8.21,,11.48,,,,5.4,340
2026-02-23 00:00:00,862bd2b3-3434-4a69-8b7a-1b9dccdec63c,İzmir - Konak,38.42389255025236,27.140729790282446,,29.07,,66.72,326.56,,2.3,51
2026-02-23 00:00:00,785688ab-6414-43cd-9b25-1491e0c49ec7,İzmir - Menemen,38.6102364226783,27.0776208058745,18.04,,2.76,4.81,391.61,21.71,5.6,45
2026-02-23 00:00:00,85142ffb-5e36-4ac9-a023-59e20533546a,İzmir - Ödemiş,38.22593958004211,27.97084577611242,26.36,,18.7,,882.78,20.25,2.6,286
2026-02-23 00:00:00,4f00873d-af5c-49bf-97ea-b495a29e4271,İzmir - Şirinyer İBB,38.3825,27.148333,13.0,,11.96,,,,6.0,287
2026-02-23 00:00:00,7fb1186a-c269-4b5a-898f-8215d6903920,İzmir - Torbalı,38.14546137637555,27.362751197915003,10.5,,12.66,5.96,923.05,81.93,5.4,274
2026-02-23 00:00:00,488a7170-05ff-4366-ba4b-a86d27d262e3,İzmir - Yenifoça,38.744728228074536,26.83168527962759,21.84,,,5.05,,60.94,20.5,15
2026-02-23 00:00:00,293b13f9-1e05-458d-ab2c-b4eb48a6ffa0,İzmir Güzelbahçe İBB,38.373452571866125,26.889141274770616,,,1.97,10.52,2019.41,,20.2,11
2026-02-23 00:00:00,0a52d5f6-eb80-42ea-99d0-7233f7773538,İzmir-Kemalpaşa,38.43075914219804,27.41269212008114,4.54,,14.25,21.64,2243.34,49.97,7.8,112
2026-02-23 01:00:00,6645d178-7d3c-4aa7-a2e7-7e2008852821,EMEP - İzmir Seferihisar,38.230415613203235,26.834094052151066,,,5.64,14.0,,62.59,19.2,355
2026-02-23 01:00:00,6dbac7ff-1177-4de5-8684-a1590a696ba2,İzmir - Aliağa,38.79504084645444,26.963527213632442,,,5.85,15.65,323.38,39.35,16.3,43
2026-02-23 01:00:00,bc9c0cbe-eb38-46bd-a1da-535ba40d728b,İzmir - Aliağa - Bozköy,38.72442611850872,26.95908677041963,20.37,,6.05,4.44,424.65,49.71,17.9,28
2026-02-23 01:00:00,fcb6d9b7-11f6-428d-b251-35fc5d89195f,İzmir - Alsancak İBB,38.432222,27.144444,,,3.26,,,,1.3,56
2026-02-23 01:00:00,ca22007c-ffb4-40a3-adf4-2fb3ae5bf716,İzmir - Bayraklı İBB,38.462222,27.166667,13.0,,9.04,,,,1.3,56
2026-02-23 01:00:00,900c4af1-d77f-4b50-b1c1-7febc6d9c31d,İzmir - Bergama İBB,39.111204124660446,27.191391886630708,,,,,,,16.1,63
2026-02-23 01:00:00,00b1dcdb-702d-459b-8399-30548d8164ec,İzmir - Bornova,38.45461891681077,27.23111280466093,,,,11.24,,51.41,8.3,72
2026-02-23 01:00:00,5095a053-4859-498f-88e9-bae31c596f7f,İzmir - Bornova İBB,38.469167,27.221389,16.0,,4.12,4.86,1733.08,,1.3,56
2026-02-23 01:00:00,45ee5bb3-7719-49b5-8889-6821e150ab60,İzmir - Çeşme,38.2790834780628,26.234103595129966,10.53,,,5.26,,64.98,19.4,15
2026-02-23 01:00:00,9edcc21d-67b8-45c4-ace2-a045b6e171cf,İzmir - Çiğli İBB,38.498056,27.067778,,,,,,,4.5,331
2026-02-23 01:00:00,376cfe9f-0a11-4483-8f49-c8f444bee984,İzmir - Eğitim İstasyonu,38.422165259929585,27.19976449638273,11.89,,4.34,33.28,1225.64,31.31,1.3,56
2026-02-23 01:00:00,e19afdb5-37a4-48d6-b13b-a04793312030,İzmir - Gaziemir,38.316893436729174,27.136239539610767,,,10.76,,,,12.1,323
2026-02-23 01:00:00,332d897b-81d5-427c-a278-6b9b841da3d5,İzmir - Güzelyalı İBB,38.395833,27.082778,22.0,,8.75,8.01,411.2,,6.5,264
2026-02-23 01:00:00,1f4e258c-2212-46b0-a3db-f97182b57737,İzmir - Karabağlar,38.384056105790336,27.106633183724778,,,6.24,,502.36,46.54,5.9,284
2026-02-23 01:00:00,f85eedd5-224b-45e9-88fd-757fe4c0a72e,İzmir - Karaburun,38.58492,26.56373,18.18,,,4.63,,56.87,17.4,27
2026-02-23 01:00:00,062c071b-d2cf-4315-a6bc-e7a81b99b9a2,İzmir - Karşıyaka,38.46074916731462,27.114558229177113,59.62,,,114.23,,,4.5,331
2026-02-23 01:00:00,1eb466d5-8d74-495e-8b22-637febcdc5c2,İzmir - Karşıyaka İBB,38.454167,27.109722,7.42,,11.18,,,,4.5,331
2026-02-23 01:00:00,862bd2b3-3434-4a69-8b7a-1b9dccdec63c,İzmir - Konak,38.42389255025236,27.140729790282446,,25.03,,55.06,237.1,,1.3,56
2026-02-23 01:00:00,785688ab-6414-43cd-9b25-1491e0c49ec7,İzmir - Menemen,38.6102364226783,27.0776208058745,18.07,,2.3,3.77,368.61,23.61,4.6,45
2026-02-23 01:00:00,85142ffb-5e36-4ac9-a023-59e20533546a,İzmir - Ödemiş,38.22593958004211,27.97084577611242,23.29,,15.65,,884.94,15.2,1.8,259
2026-02-23 01:00:00,4f00873d-af5c-49bf-97ea-b495a29e4271,İzmir - Şirinyer İBB,38.3825,27.148333,,,12.42,,,,5.9,284
2026-02-23 01:00:00,7fb1186a-c269-4b5a-898f-8215d6903920,İzmir - Torbalı,38.14546137637555,27.362751197915003,15.14,,12.33,4.7,896.01,86.5,6.1,267
2026-02-23 01:00:00,488a7170-05ff-4366-ba4b-a86d27d262e3,İzmir - Yenifoça,38.744728228074536,26.83168527962759,20.76,,,5.27,,63.71,20.4,14
2026-02-23 01:00:00,293b13f9-1e05-458d-ab2c-b4eb48a6ffa0,İzmir Güzelbahçe İBB,38.373452571866125,26.889141274770616,,,1.99,7.83,2019.41,,19.7,9
2026-02-23 01:00:00,0a52d5f6-eb80-42ea-99d0-7233f7773538,İzmir-Kemalpaşa,38.43075914219804,27.41269212008114,3.07,,13.17,22.69,2237.67,51.39,7.6,121
2026-02-23 02:00:00,6645d178-7d3c-4aa7-a2e7-7e2008852821,EMEP - İzmir Seferihisar,38.230415613203235,26.834094052151066,,,5.47,13.08,,67.01,18.8,356
2026-02-23 02:00:00,6dbac7ff-1177-4de5-8684-a1590a696ba2,İzmir - Aliağa,38.79504084645444,26.963527213632442,,,5.8,16.98,322.86,39.5,15.1,40
2026-02-23 02:00:00,bc9c0cbe-eb38-46bd-a1da-535ba40d728b,İzmir - Aliağa - Bozköy,38.72442611850872,26.95908677041963,23.33,,7.15,4.59,442.99,50.91,17.2,26
2026-02-23 02:00:00,fcb6d9b7-11f6-428d-b251-35fc5d89195f,İzmir - Alsancak İBB,38.432222,27.144444,,,3.18,,,,1.4,360
2026-02-23 02:00:00,ca22007c-ffb4-40a3-adf4-2fb3ae5bf716,İzmir - Bayraklı İBB,38.462222,27.166667,12.0,,8.27,,,,1.4,360
2026-02-23 02:00:00,900c4af1-d77f-4b50-b1c1-7febc6d9c31d,İzmir - Bergama İBB,39.111204124660446,27.191391886630708,,,,,,,16.1,66
2026-02-23 02:00:00,00b1dcdb-702d-459b-8399-30548d8164ec,İzmir - Bornova,38.45461891681077,27.23111280466093,,8.69,,10.86,,48.33,7.3,70
2026-02-23 02:00:00,5095a053-4859-498f-88e9-bae31c596f7f,İzmir - Bornova İBB,38.469167,27.221389,16.0,,4.14,5.36,1723.79,,1.4,360
2026-02-23 02:00:00,45ee5bb3-7719-49b5-8889-6821e150ab60,İzmir - Çeşme,38.2790834780628,26.234103595129966,15.69,,,4.83,,66.45,18.9,14
2026-02-23 02:00:00,9edcc21d-67b8-45c4-ace2-a045b6e171cf,İzmir - Çiğli İBB,38.498056,27.067778,,,,,,,5.4,340
2026-02-23 02:00:00,376cfe9f-0a11-4483-8f49-c8f444bee984,İzmir - Eğitim İstasyonu,38.422165259929585,27.19976449638273,24.73,,3.75,26.55,1225.39,28.83,1.4,360
2026-02-23 02:00:00,e19afdb5-37a4-48d6-b13b-a04793312030,İzmir - Gaziemir,38.316893436729174,27.136239539610767,,,9.87,,,,11.7,326
2026-02-23 02:00:00,332d897b-81d5-427c-a278-6b9b841da3d5,İzmir - Güzelyalı İBB,38.395833,27.082778,11.0,,7.9,5.77,411.78,,6.5,267
2026-02-23 02:00:00,1f4e258c-2212-46b0-a3db-f97182b57737,İzmir - Karabağlar,38.384056105790336,27.106633183724778,10.03,,5.38,,488.75,47.34,6.4,286
2026-02-23 02:00:00,f85eedd5-224b-45e9-88fd-757fe4c0a72e,İzmir - Karaburun,38.58492,26.56373,11.07,,,4.36,,56.66,16.6,27
2026-02-23 02:00:00,062c071b-d2cf-4315-a6bc-e7a81b99b9a2,İzmir - Karşıyaka,38.46074916731462,27.114558229177113,55.85,,,101.49,,,5.4,340
2026-02-23 02:00:00,1eb466d5-8d74-495e-8b22-637febcdc5c2,İzmir - Karşıyaka İBB,38.454167,27.109722,7.22,,10.97,,,,5.4,340
2026-02-23 02:00:00,862bd2b3-3434-4a69-8b7a-1b9dccdec63c,İzmir - Konak,38.42389255025236,27.140729790282446,,27.25,,48.02,238.74,,1.4,360
2026-02-23 02:00:00,785688ab-6414-43cd-9b25-1491e0c49ec7,İzmir - Menemen,38.6102364226783,27.0776208058745,20.82,,2.91,3.54,364.27,24.23,3.6,45
2026-02-23 02:00:00,85142ffb-5e36-4ac9-a023-59e20533546a,İzmir - Ödemiş,38.22593958004211,27.97084577611242,12.03,,,,857.92,17.65,0.4,360
2026-02-23 02:00:00,4f00873d-af5c-49bf-97ea-b495a29e4271,İzmir - Şirinyer İBB,38.3825,27.148333,11.0,,12.61,,,,6.4,286
2026-02-23 02:00:00,7fb1186a-c269-4b5a-898f-8215d6903920,İzmir - Torbalı,38.14546137637555,27.362751197915003,9.45,,11.93,3.73,878.7,86.96,6.5,264
2026-02-23 02:00:00,488a7170-05ff-4366-ba4b-a86d27d262e3,İzmir - Yenifoça,38.744728228074536,26.83168527962759,22.17,,,5.41,,59.78,20.3,13
2026-02-23 02:00:00,293b13f9-1e05-458d-ab2c-b4eb48a6ffa0,İzmir Güzelbahçe İBB,38.373452571866125,26.889141274770616,,,2.34,8.47,2020.57,,19.8,10
2026-02-23 02:00:00,0a52d5f6-eb80-42ea-99d0-7233f7773538,İzmir-Kemalpaşa,38.43075914219804,27.41269212008114,6.67,,11.47,18.66,2218.78,51.46,8.2,131
2026-02-23 03:00:00,6645d178-7d3c-4aa7-a2e7-7e2008852821,EMEP - İzmir Seferihisar,38.230415613203235,26.834094052151066,,,5.59,12.0,,71.74,19.5,356
2026-02-23 03:00:00,6dbac7ff-1177-4de5-8684-a1590a696ba2,İzmir - Aliağa,38.79504084645444,26.963527213632442,,,5.55,15.76,307.95,39.43,16.8,43
2026-02-23 03:00:00,bc9c0cbe-eb38-46bd-a1da-535ba40d728b,İzmir - Aliağa - Bozköy,38.72442611850872,26.95908677041963,32.1,,6.98,4.2,423.09,52.21,18.7,28
2026-02-23 03:00:00,fcb6d9b7-11f6-428d-b251-35fc5d89195f,İzmir - Alsancak İBB,38.432222,27.144444,,,3.24,,,,1.5,14
2026-02-23 03:00:00,ca22007c-ffb4-40a3-adf4-2fb3ae5bf716,İzmir - Bayraklı İBB,38.462222,27.166667,11.0,,8.34,,,,1.5,14
2026-02-23 03:00:00,900c4af1-d77f-4b50-b1c1-7febc6d9c31d,İzmir - Bergama İBB,39.111204124660446,27.191391886630708,,,,,,,15.6,71
2026-02-23 03:00:00,00b1dcdb-702d-459b-8399-30548d8164ec,İzmir - Bornova,38.45461891681077,27.23111280466093,,11.46,,10.59,,47.3,7.6,71
2026-02-23 03:00:00,5095a053-4859-498f-88e9-bae31c596f7f,İzmir - Bornova İBB,38.469167,27.221389,18.0,,4.25,4.11,1701.14,,1.5,14
2026-02-23 03:00:00,45ee5bb3-7719-49b5-8889-6821e150ab60,İzmir - Çeşme,38.2790834780628,26.234103595129966,9.9,,,4.86,,66.97,19.5,12
2026-02-23 03:00:00,9edcc21d-67b8-45c4-ace2-a045b6e171cf,İzmir - Çiğli İBB,38.498056,27.067778,,,,,,,4.7,337
2026-02-23 03:00:00,376cfe9f-0a11-4483-8f49-c8f444bee984,İzmir - Eğitim İstasyonu,38.422165259929585,27.19976449638273,14.28,,3.61,20.76,1180.86,33.24,1.5,14
2026-02-23 03:00:00,e19afdb5-37a4-48d6-b13b-a04793312030,İzmir - Gaziemir,38.316893436729174,27.136239539610767,,,9.41,,,,11.9,325
2026-02-23 03:00:00,332d897b-81d5-427c-a278-6b9b841da3d5,İzmir - Güzelyalı İBB,38.395833,27.082778,18.0,,7.72,5.78,436.17,,6.8,267
2026-02-23 03:00:00,1f4e258c-2212-46b0-a3db-f97182b57737,İzmir - Karabağlar,38.384056105790336,27.106633183724778,,,5.36,,492.12,46.49,6.7,286
2026-02-23 03:00:00,f85eedd5-224b-45e9-88fd-757fe4c0a72e,İzmir - Karaburun,38.58492,26.56373,10.25,,,4.32,,56.34,16.8,28
2026-02-23 03:00:00,062c071b-d2cf-4315-a6bc-e7a81b99b9a2,İzmir - Karşıyaka,38.46074916731462,27.114558229177113,47.57,,,105.47,586.04,,4.7,337
